"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_10475_3077295c","GRIPE WATER SUSP 1","","16.6","16.6","All / Medicine","Units"
"__export__.product_template_14780_fa391c29","GRIPPOSTAD C CAPS 2","","14.0","14.0","All / Medicine","Units"
"__export__.product_template_10476_7c1c8ba7","GRISEOVIN SUSP 125 MG 1 120 1","","7.3","7.3","All / Medicine","Units"
"__export__.product_template_10477_8dcfd21e","GTN CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16880_e5a0b4d0","GUAFA LEAF SYRUP 1 120 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16881_afa6bb9a","GUAFLEX SYRUP 1 120 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_16882_a13606b1","GUALEAVE SYRUP 1 120 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_16883_4f0fb923","GUASOL SYRUP 1 120 ML 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_16884_e35e2c30","GUAVA PLUS SYRUP 1 120 1","","11.8","11.8","All / Medicine","Units"
"__export__.product_template_16885_9d9c9478","GUAVA REEM SYRUP 1 120 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_16886_b9aeb9d6","GUAVA SYRUP 1 120 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_10478_5314e96a","GUAVA TRIX DROPS 1 30 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_16887_89a38780","GUAVA TRIX SYRUP 1 120 1","","11.9","11.9","All / Medicine","Units"
"__export__.product_template_16888_99228880","GUAVAGED SYRUP 1 120 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_10479_f3e0cec7","GUM-C MOUTH/WASH","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10480_103b27fc","GUTRON DROPS 1 % 1 10 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_14781_6f021691","GUTRON TABS 2.5 MG 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_14782_36bcaf23","GUTRON TABS 5 MG 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_16889_371f3ab4","GUVETOL SYRUP 1 120 1","","11.5","11.5","All / Medicine","Units"
"__export__.product_template_13092_e14145d7","GYNIPRAL AMP. 10 Y 5 2 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_14783_f6d5aca0","GYNIPRAL TABS 0.5 MG 10 2","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10481_285f4916","GYNO PREMAZOLE VAG. CREAM 20 MG  G 1 20 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_10482_0d9d1868","GYNO TROSYD VAG CRE APPL 2 % 1 20 1","","14.6","14.6","All / Medicine","Units"
"__export__.product_template_14784_6d044845","GYNO TROSYD VAG. TABS 100 MG 3 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10483_112ad6f3","GYNO-MYKOTRAL VAG. CREAM 2 % 1 40 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10484_e067ef41","GYNO-PEVARYL VAG. CREAM 1 % 1 40 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_10485_4be53794","GYNOCONAZOL 0.4GM/ VAG. CREAM","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_10486_f7dd3b22","GYNOCONAZOL 0.8GM/ VAG. CREAM","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_10487_c4c60d45","GYNOCONAZOL 80 MG 3/SUPP","","27.6","27.6","All / Medicine","Units"
"__export__.product_template_10488_607dc3f4","GYNODAKTARIN VAGINAL CREAM","","25.5","25.5","All / Medicine","Units"
"__export__.product_template_10489_a16fc8ca","GYNORYL OVULA 150 MG 3 1","","6.6","6.6000000000000005","All / Medicine","Units"
"__export__.product_template_10490_5b34969c","GYNORYL OVULA 50 MG 5 1","","6.2","6.2","All / Medicine","Units"
"__export__.product_template_10491_14993983","GYNORYL VAG. CREAM 1 G 1 30 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10492_c3e118b4","GYNOTRA 600 5/SUPP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10493_158193fa","GYNOTRAzonagen 600 3/vag supp","","17.25","17.25","All / Medicine","Units"
"__export__.product_template_10494_b149a4e4","GYNOZOL VAG  400 MG 3 /OVULE","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_10495_de68866f","GYNOZOL VAG 200 MG 6 /OVULE","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_10496_d006457c","GYNOZOL VAG. CREAM","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_10497_d5b86431","GYPSONA FIBER 5CM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14785_4ffebbfc","GYTRO VAG. TABS 100 MG 3 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16602_7095d432","Gauze 10cm","","3.29","3.29","All / Medicine","Units"
"__export__.product_template_16603_6775a047","Gauze 5cm","","1.45","1.45","All / Medicine","Units"
"__export__.product_template_16604_996091d1","Gauze 7cm","","2.2","2.2","All / Medicine","Units"
"__export__.product_template_10498_55038848","Glucose 5% 500ml","","11.25","11.25","All / Medicine","Units"
"__export__.product_template_10499_477a7a3f","H","","150.0","150.0","All / Medicine","Units"
"__export__.product_template_10500_00fb0f00","H-FORMULA  6/SUPP","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_10501_d80c585b","H-FORMULA  CREAM","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_10502_e2991080","H2O2   10% solution","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14786_a5c05392","HAEMA PLUS CAPS 1","","34.68","34.68","All / Medicine","Units"
"__export__.product_template_14787_e4a912e8","HAEMA-CAPS 28/CAPS","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_14788_9a39b093","HAEMACTIN CAPS 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_16890_e614ca4f","HAEMATINIC SYRUP 1 120 1","","16.7","16.7","All / Medicine","Units"
"__export__.product_template_14789_35dad1bb","HAEMOFARIN TABS 1 MG 100 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_14790_8ed9b125","HAEMOFARIN TABS 2 MG 100 1","","7.8","7.8","All / Medicine","Units"
"__export__.product_template_14791_ba3a6c87","HAEMOFARIN TABS 3 MG 100 1","","9.3","9.3","All / Medicine","Units"
"__export__.product_template_14792_dc5f519e","HAEMOFARIN TABS 5 MG 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_14793_27bde98b","HAEMOJET 100MG 36/CAP","","31.5","31.5","All / Medicine","Units"
"__export__.product_template_13093_30e9385c","HAEMOJET 6/AMP","","48.75","48.75","All / Medicine","Units"
"__export__.product_template_13094_a991e1d5","HAEMOKION AMP. 10 MG 1","","7.7","7.7","All / Medicine","Units"
"__export__.product_template_14794_8c533be2","HAEMOKION TABS 2","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_13095_f46aa133","HAEMOPOWER AMP. 100 MG 1","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_10503_1aeef81a","HAEMOPOWER ORAL DROPS 50 MG  ML 1 30 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_14795_1d468d0b","HAEMOSTOP  500 MG 20/TAB","","14.0","14.0","All / Medicine","Units"
"__export__.product_template_13096_76cdcfe2","HAEMOSTOP AMP 3/AMP","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_14796_52d163e8","HAEMOSTOP TABS 250 MG 20","","66.0","66.0","All / Medicine","Units"
"__export__.product_template_14797_9822d821","HAEMOTON  28/CAP","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_16891_5b86800f","HAEMOTRON SYRUP 1 120 1","","22.6","22.6","All / Medicine","Units"
"__export__.product_template_10504_bae851dd","HAIHAEM 30CAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16892_f60a9fac","HAIR ACT SOLUT.TOPIC 50 MG  ML 1 60 1","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_10505_43ccabf1","HAIR BACK PLUS 2% LOTION","","72.75","72.75","All / Medicine","Units"
"__export__.product_template_10506_1b9cfb49","HAIR BACK PLUS 5% LOTION","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_10507_358ae30c","HAIR BACK PLUS FOAM","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_10508_396e5092","HAIRGREW LOTION 1 60 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10509_21354a1a","HAIRODOX SHAMPOO","","70.0","70.0","All / Medicine","Units"
"__export__.product_template_10510_caf30a35","HAIROGLOBE SPRAY SOLUT. 2 % 1 60 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_14798_973c40d7","HAIRTONE 20/CAP","","38.0","38.0","All / Medicine","Units"
"__export__.product_template_10511_8033b3e9","HALDOL DECANOAS 50MG/ML AMP","","31.35","31.35","All / Medicine","Units"
"__export__.product_template_10512_463216e1","HALONACE 1.5 MG 10 TAB","","3.0","3.0","All / Medicine","Units"
"__export__.product_template_10513_b8bab5cb","HALONACE 5 MG 10 TAB","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_10514_f55ccf00","HALOPERIDOL 50 MG 1/AMP","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_10515_1a2fa2f9","HALOPROL  5MG  1/amp","","24.75","24.75","All / Medicine","Units"
"__export__.product_template_14799_1e89661a","HALORANGE CAPS 2","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_14800_2465d5df","HALORANGE PLUS CAPS 24 1","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_10516_9944895a","HALORANGE SUSP 1 120 1","","16.7","16.7","All / Medicine","Units"
"__export__.product_template_10517_44c4aaf6","HALORANGE SUSP 1 60 1","","10.9","10.9","All / Medicine","Units"
"__export__.product_template_10518_26f64530","HAMELIS CREAM 1 20 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10519_cff98531","HAND FREE FOR SPEECH DEVICE","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14801_ab131176","HANSAS TABS 2.5 MG 7 3","","43.5","43.5","All / Medicine","Units"
"__export__.product_template_14802_56ff205c","HARPAGIN 30/cap","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_10520_d4eccf32","HARVONI 90/400MG 28/TAB","","5500.0","5500.0","All / Medicine","Units"
"__export__.product_template_14803_86e95ea7","HAYA-K TABS 10 MG 3","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14804_db53651a","HCT GEORETIC TABS 25 MG 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_14805_a07ee0fc","HCT GEORETIC TABS 25 MG 10 3","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10521_a7289fa6","HEALOSOL SPRAY","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_10522_c73f5892","HEALSEC  20 MG 14/CAP","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_10523_c6d9bb3a","HEALSEC  40 MG 14/CAP","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_14806_62dacb9f","HEALSEC CAPS 10 MG 14 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_14807_25b56fa5","HEALTHIBACT SCOR.F.C.TAB 400 MG 10 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_10524_fad42825","HEALTHTADINE 10/TAB","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_16605_823d2340","HEAMORRHOIDS FLOAT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14808_febf1713","HEAMOSTATINE TABS 250 MG 1","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_10525_73621ace","HEAT COMFORT OINT 1 20 1","","6.3","6.3","All / Medicine","Units"
"__export__.product_template_10526_59ee788e","HEBALUBINE 30/CAP","","51.0","51.0","All / Medicine","Units"
"__export__.product_template_10527_76ad195b","HEBITAXIME 1GM/ 1/VIAL","","13.8","13.8","All / Medicine","Units"
"__export__.product_template_13407_b028727f","HEBITAXIME V.IM IV DRY 500 MG 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_13408_5911a2cd","HEBITAXIME VIAL DRY 0.5 G 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_13409_02724f21","HEBITAXIME VIAL DRY 1 G 1","","13.8","13.8","All / Medicine","Units"
"__export__.product_template_10528_54dd6bf4","HEBIUROXIME SUSP DRY 125 MG 1 50 1","","17.8","17.8","All / Medicine","Units"
"__export__.product_template_14809_58ff67a7","HEBIUROXIME TABS 125 MG 10 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_14810_575ba266","HEBIUROXIME TABS 250 MG 10 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_10529_6d0c0c66","HEBIXIME SUSP DRY 100 MG 1 30 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_10530_379d1efa","HEEL CUP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10531_94144e64","HEEL FORTE 20/GM  OINT","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_16606_3dee118d","HEEL SILICONE pad","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10532_b45c5052","HELARIUM 15GM CR","","14.3","14.3","All / Medicine","Units"
"__export__.product_template_10533_0ba82d81","HELARIUM 30GM CR","","28.6","28.6","All / Medicine","Units"
"__export__.product_template_10534_fe5644ed","HELICURE 14/TAB","","85.0","85.0","All / Medicine","Units"
"__export__.product_template_10535_ddcaf3cb","HELO CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10536_c87c896a","HEMERODS-F OINT 1 25 1","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_10537_a2029884","HEMOCLAR 40/GM CREAM","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_10538_5ecac371","HEMOCLIN RECTAL GEL","","98.0","98.0","All / Medicine","Units"
"__export__.product_template_10539_d630cbc6","HEMOCLIN RECTAL GEL 45GM","","98.0","98.0","All / Medicine","Units"
"__export__.product_template_10540_44805da4","HEMOFLUSH 0.005 OINTMENT 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_14811_03bfe44e","HEMOKAPRON 500 MG SCORED FILM COATED TABLETS 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_14812_a6f8d90c","HEMOSTAT  500 MG 20/TAB","","13.0","13.0","All / Medicine","Units"
"__export__.product_template_13097_35b1476f","HEMOSTAT AMP 3/AMP","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_10541_19f6945e","HEMOXAMINE A.IV 500 MG 1","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_14813_30d7a125","HEMSI CAPS 1","","26.4","26.400000000000002","All / Medicine","Units"
"__export__.product_template_13098_329dc7a6","HEPA-MERZ I.V INFUSION CONCENTRATE 1 AMP 5","","56.0","56.0","All / Medicine","Units"
"__export__.product_template_10542_5bf1cd7c","HEPAFORT 30/CAPS","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14814_f7fe14df","HEPAGUARD TABS 40 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_10543_841209d6","HEPALUBIN 30/CAP","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_14815_5f6a6e81","HEPAMARIN CAPS 140 MG 10 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_10544_7f52dfb1","HEPAMERZ SACH.GRANUL 5 MG 6 3 1","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_10545_70b3606c","HEPAMERZ SACH.GRANUL 5 MG 6 SACHETS 1","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_14816_1ae0e891","HEPAMOL C.TAB 500 MG 20 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_14817_1449e23b","HEPAPRO CAPS 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14818_34645dad","HEPAREX CAPS 320 MG 20 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_13099_4e62ba97","HEPARIN AMP.SC IV 5000 IU 1 1 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_13410_d9969e19","HEPARIN VIAL 5 K 100","","706.0","706.0","All / Medicine","Units"
"__export__.product_template_14819_a1f8955a","HEPARSAN CAPS 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_14820_04f4928c","HEPASTRONG CAPSULES 20 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14821_dbb10ea0","HEPATIC FORTE CAPS 10 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_10546_4550d4eb","HEPATICUM  140MG 30/CAP","","22.5","22.5","All / Medicine","Units"
"__export__.product_template_10547_96dead54","HEPATICUM SUSP 50 MG  100 10 120 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_10548_93cfe237","HEPATO-FORTE 30/cap","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14822_731203f5","HEPATOCURE CAPS 7 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_14823_5a0de5a1","HEPATON TABS 100 MG 20 1","","6.9","6.9","All / Medicine","Units"
"__export__.product_template_14824_c3f59f2d","HEPAVERIN CAPS 200 MG 10 2","","33.6","33.6","All / Medicine","Units"
"__export__.product_template_14825_b4cb7da7","HEPSERA  10MG  30/TAB**","","520.0","520.0","All / Medicine","Units"
"__export__.product_template_10549_05026795","HEPTA ORAL DROPS 50 MG  ML 1 10 1","","3.5","3.5","All / Medicine","Units"
"__export__.product_template_14826_d270d905","HEPTAMINOL TABS 150 MG 20 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_16893_ce237900","HERBA COUGH SYRUP 1 80 1","","15.3","15.3","All / Medicine","Units"
"__export__.product_template_10550_c8cd95e8","HERBAGEST 20/CAPS","","21.9","21.900000000000002","All / Medicine","Units"
"__export__.product_template_14827_49528c78","HERBAL MENTHOLAX 24/CAP","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_14828_3fcef052","HERBANA CAPS 1","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_10551_b90fc9f6","HERBARIL GEL 1 40 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16894_b8e492df","HERBAZOLE SYRUP 1 120 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_16895_7e04d019","HERBAZOOLE SYRUP 1 120 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_10552_3cf94316","HERMPRO 10 MG 20 F.C.TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10553_529b185e","HETEROSOFIR 400MG 28/TAB","","900.0","900.0","All / Medicine","Units"
"__export__.product_template_10554_74b46593","HEXA-CORE LOTION","","29.0","29.0","All / Medicine","Units"
"__export__.product_template_10555_dff1bdb0","HEXITOL  100ML  / MOUTH WASH","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_10556_85432b86","HH","","98.0","98.0","All / Medicine","Units"
"__export__.product_template_14829_2af2a389","HI DAC TABS 200 MG 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_14830_53ca8264","HI FLUCIL CAPS 500 MG 8 2","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_16896_93b1a820","HI PAN SYRUP 1 100 1","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_14831_b3c5eeda","HI VIT 21 CAPS 20 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_10557_d8ac606e","HI-","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16897_2e3a9b18","HI-CAL SYRUP 1 100 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_14832_4b2742b9","HI-CHROME TABS 1.6 MG 30 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_10558_175d5f89","HI-COOL CREAM 100GM","","39.0","39.0","All / Medicine","Units"
"__export__.product_template_10559_f45cd125","HI-FORTE 60/GM GEL","","35.95","35.95","All / Medicine","Units"
"__export__.product_template_10560_f79abbab","HI-GLITAZONE  30 MG 30/TAB","","99.0","99.0","All / Medicine","Units"
"__export__.product_template_10561_9d107e11","HI-GLITAZONE 15MG 30 TAB","","82.8","82.8","All / Medicine","Units"
"__export__.product_template_16898_ab09e288","HI-LEXIL SYRUP 1 125 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_10562_2b02988f","HI-PANTHEN CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10563_b661b317","HI-POTENCY 30/tab","","30.75","30.75","All / Medicine","Units"
"__export__.product_template_10564_d1927874","HIBIOTIC 1GM 16/CAP","","75.0","75.0","All / Medicine","Units"
"__export__.product_template_14833_e545d23f","HIBIOTIC 375 MG10/TAB","","22.8","22.8","All / Medicine","Units"
"__export__.product_template_14834_6161d8ca","HIBIOTIC 625MG 16/TAB","","71.5","71.5","All / Medicine","Units"
"__export__.product_template_14835_924ee519","HICONCIL CAPS 250 MG 12 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_14836_fb073149","HICONCIL CAPS 500 MG 1","","11.6","11.6","All / Medicine","Units"
"__export__.product_template_10565_be6fe2ba","HICONCIL DROPS 100 MG PAED 1 10 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_10566_bdfa3803","HICONCIL SUSP LYOP. 125 MG 1 60 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_10567_074562ad","HICONCIL SUSP LYOP. 125 MG 1 80 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10568_c6ace2f6","HICONCIL SUSP LYOP. 250 MG 1 60 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_10569_afc3820e","HICONCIL SUSP LYOP. 250 MG 1 80 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_10570_53e163ff","HIDERM CREAM","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_10571_8c0b1f91","HIDERM LOTION","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_10572_7118c986","HIDRASEC 100MG 10/CAP","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_10573_dcf1384b","HIGH  THIGH STOCKING","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14837_d2a247b3","HIGH NOX CAPS 10 2","","38.0","38.0","All / Medicine","Units"
"__export__.product_template_14838_90d6683f","HIGH PURE TABS 200 MG 10 3","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_10574_a3b8417d","HIGH SEAS COD LIVER OIL 120 1","","17.9","17.900000000000002","All / Medicine","Units"
"__export__.product_template_10575_ebd203ca","HIGH THIGH WITH SILICON","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16607_1ac903bb","HINGED KNEE BRACE","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16608_0e227c2d","HINGED KNEE SUPPORT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10576_52c015a6","HIPAMAX  20/CAP","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14839_b0ef8f7f","HIPAMAX PLUS 20/CAP","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_14840_aba9d880","HIPRES-D CAPS 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_16899_a88e0635","HISEPT SOLUT. 1 120 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_16900_66a4884a","HISTA-TOP SYRUP 0.67 MG  5ML 1 60 1","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_14841_5c56d703","HISTA-TOP TABS 1 MG 10 2","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_14842_240bdfbe","HISTA-TOP TABS 1 MG 2","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_13100_92b61b17","HISTAC AMP IM IV 50 MG  2ML 5 2 20","","146.0","146.0","All / Medicine","Units"
"__export__.product_template_14843_b7190522","HISTAC TABS 150/ MG","","17.0","17.0","All / Medicine","Units"
"__export__.product_template_14844_dfd738ce","HISTAC TABS 300 /MG","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_14845_b06d03ed","HISTACHEW TABS CHEW 10 MG 10 TAB 2","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_10577_4192bf42","HISTAFREE 30/tab","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_10578_48c77acf","HISTALERT SUSP 360 MG 1 60 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_16901_bb69c539","HISTARHINE SYRUP 1 100 1","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_14846_4aacd9a7","HISTASERIC TABS 8 MG 10 3","","15.75","15.75","All / Medicine","Units"
"__export__.product_template_10579_aeddce66","HISTAZINE  10MG 10/tab","","15.5","15.5","All / Medicine","Units"
"__export__.product_template_10580_2153066d","HISTAZINE ORAL DROPS 10 MG  ML 1 10 1","","7.3","7.3","All / Medicine","Units"
"__export__.product_template_16902_9b813679","HISTAZINE SYRUP 1 MG 1 100 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_14847_9851d482","HISTINE TABS 16 MG 10 2","","14.0","14.0","All / Medicine","Units"
"__export__.product_template_14848_b59e81a5","HISTINE TABS 24 MG 10 2","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14849_76f0b9d3","HISTINE TABS 8 MG 10 3","","16.5","16.5","All / Medicine","Units"
"__export__.product_template_14850_f0e48e84","HISTOTEC 16MG 20/TAB","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_14851_6fcdb343","HISTOTEC FILM C.TABS 8 MG 10 3","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_16903_85609ba1","HOLIDAY MIX SYRUP 1 120 ML 1","","17.9","17.900000000000002","All / Medicine","Units"
"__export__.product_template_14852_1d89da1a","HONIMAG TABS 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_10581_6cefd8a5","HOPAZAD GEL 1 20 1","","9.8","9.8","All / Medicine","Units"
"__export__.product_template_10582_8169c19a","HOPFORHEP 400MG 28/TAB","","900.0","900.0","All / Medicine","Units"
"__export__.product_template_14853_c8f52eee","HORMO 6 TABS 25 MG 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14854_b9e685aa","HORMSTON TABS 10 MG 10 2","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_14855_1531f700","HOSTACORTIN  30/TAB","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_14856_b0cf88b3","HOSTACORTIN  H   30 /TAB","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_14857_ceef31fd","HOSTACYCLINE C.TAB 500 MG 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_16547_bdc80e8b","HUMALOG 100.I.U 5 / PENIFILS","","200.0","200.0","All / Medicine","Units"
"__export__.product_template_17207_767726e1","HUMALOG 100U 5/KWIKPEN","","560.0","560.0","All / Medicine","Units"
"__export__.product_template_17208_cd04b048","HUMALOG 200 KWIKPEN","","900.0","900.0","All / Medicine","Units"
"__export__.product_template_17209_e247a1a0","HUMALOG MIX 25/100 I.U 5/KWIKPEN","","687.0","687.0","All / Medicine","Units"
"__export__.product_template_17210_743a2916","HUMALOG MIX 50/100 5/KWIKPENS","","687.0","687.0","All / Medicine","Units"
"__export__.product_template_10583_5ba2247d","HUMAN ALBUMIN 50ml","","545.0","545.0","All / Medicine","Units"
"__export__.product_template_10584_3e2dfd6d","HUMAN GAMMA GLOBULIN 16 % VIAL","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13101_67c4d69e","HUMIRA 40MG/0.4ML 2 PREFILLED SYRINGES","","10244.0","10244.0","All / Medicine","Units"
"__export__.product_template_16548_ef3cf6c2","HUMULIN  30/ 70 5/CARTRIDGE","","170.0","170.0","All / Medicine","Units"
"__export__.product_template_13411_964dc3af","HUMULIN MIX 30 70 VIAL","","17.4","17.400000000000002","All / Medicine","Units"
"__export__.product_template_13412_5c58995b","HUMULIN N 100 IU 5/CARTRIGE","","95.0","95.0","All / Medicine","Units"
